"","pharm_id","name","state","county","call_made","survey_admin","notes","callback.notes","num_nonfunc","novax","callback","reached","waittime","shing_avail","shing_yes_txt","shing_no_txt","flu_avail","flu_yes_txt","flu_no_txt","hdflu_avail","hdflu_yes_txt","hdflu_no_txt","recommendation","waittime_sec","id","pharmtype","popestimate","FIPScode","age65plus_tot","prop_65plus","total_pop","total_white","median_income","FIPS code","nchs_code","region","pct_white","metro","inclusion"
"282",6754,"The Medicine Shoppe","NY","Ontario County","Y","N","number disconnected","",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6754,"Independent",109777,36069,22621,0.2060632,109511,103118,64944,36069,2,"Northeast",0.941622302782369,1,1
"283",764,"Mead Square Pharmacy","NY","Ontario County","Y","N","Menu was confusing; ""Victor's Hometown Pharmacy?""","Y",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764,"Independent",109777,36069,22621,0.2060632,109511,103118,64944,36069,2,"Northeast",0.941622302782369,1,3
"284",9356,"North Street Pharmacy","NY","Ontario County","Y","Y","Geneva Regular Hospital (?) is the name; no HD","",0,0,0,"Yes","0:38",1,NA,NA,1,NA,NA,0,NA,NA,"Our pharmacist recommends getting the regular. She should call ahead so we can prep for her and be ready when she gets here.",38,9356,"Independent",109777,36069,22621,0.2060632,109511,103118,64944,36069,2,"Northeast",0.941622302782369,1,0
"285",3777,"Foxcare Pharmacy","NY","Otsego County","Y","Y","no reg ","",0,0,0,"Yes","0:40",1,NA,NA,0,NA,NA,1,NA,NA,NA,40,3777,"Independent",59493,36077,12936,0.21743734,59972,57212,54028,36077,5,"Northeast",0.953978523310878,0,0
"286",5205,"Wal-Mart Discount Pharmacy","NY","Schuyler County","Y","Y","","",0,0,0,"Yes","0:45",1,NA,NA,1,NA,NA,1,NA,NA,NA,45,5205,"Chain",17807,36097,3910,0.21957657,17920,17550,52327,36097,6,"Northeast",0.979352678571429,0,0
"287",6244,"Tops Friendly Market Pharmacy Dept.","NY","Steuben County","Y","Y","","",0,0,0,"Yes","0:45",1,NA,NA,1,NA,NA,1,NA,NA,NA,45,6244,"Chain",95379,36101,19211,0.20141751,96422,92717,53663,36101,5,"Northeast",0.961575159196034,0,0
"288",2318,"Wavery Pharmacy","NY","Tioga County","Y","N","no vax","",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2318,"Independent",48203,36107,10094,0.20940605,48686,47483,62999,36107,4,"Northeast",0.97529063796574,1,2
"289",2241,"CVS/Pharmacy","NY","Ulster County","Y","Y","","",0,0,0,"Yes","2:32",1,NA,NA,1,NA,NA,1,NA,NA,NA,152,2241,"Chain",177573,36111,36183,0.20376408,178665,157710,64304,36111,4,"Northeast",0.88271345814793,1,0
"290",9386,"Walgreen Drug Store","NY","Warren County","Y","Y","","",0,0,0,"Yes","4:09",1,NA,NA,1,NA,NA,1,NA,NA,NA,249,9386,"Chain",63944,36113,14674,0.22948204,64276,62347,61024,36113,4,"Northeast",0.9699887983073,1,0
"291",2082,"Kinney Drugs","NY","Warren County","Y","Y","","",0,0,0,"Yes","0:46",1,NA,NA,1,NA,NA,1,NA,NA,NA,46,2082,"Chain",63944,36113,14674,0.22948204,64276,62347,61024,36113,4,"Northeast",0.9699887983073,1,0
"292",9393,"Freds Granville Pharmacy","NY","Washington County","Y","Y","no HD","",0,0,0,"Yes","0:20",1,NA,NA,1,NA,NA,0,NA,NA,"You can ask around but it's been very hard to find and since it's late in the season it may be even harder",20,9393,"Independent",61204,36115,12288,0.2007712,61616,58504,57258,36115,4,"Northeast",0.9494936380161,1,0
"293",6633,"CVS/Pharmacy","NC","Brunswick County","Y","Y","no reg","",0,0,0,"Yes","3:10",1,NA,NA,0,NA,NA,1,NA,NA,NA,190,6633,"Chain",142820,37019,46605,0.32631984,131815,113854,58236,37019,3,"South",0.863740848917043,1,0
"294",6223,"Walgreen Drug Store","NC","Brunswick County","Y","Y","","",0,0,0,"Yes","1:30",1,NA,NA,1,NA,NA,1,NA,NA,NA,90,6223,"Chain",142820,37019,46605,0.32631984,131815,113854,58236,37019,3,"South",0.863740848917043,1,0
"295",3105,"Justice Pharmacy","NC","Brunswick County","Y","Y","","",0,0,0,"Yes","0:30",1,NA,NA,1,NA,NA,1,"Yes we do have some of that left",NA,NA,30,3105,"Independent",142820,37019,46605,0.32631984,131815,113854,58236,37019,3,"South",0.863740848917043,1,0
"296",7597,"CVS/Pharmacy","NC","Buncombe County","Y","N","5 min wait","2x",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7597,"Chain",261191,37021,53494,0.20480798,256886,232931,52207,37021,3,"South",0.906748518798222,1,3
"297",4601,"PSA Clinic Pharmacy","NC","Buncombe County","Y","Y","no HD","",0,0,0,"Yes","0:20",1,NA,NA,1,NA,NA,0,NA,NA,"She'd have to wait anyway because we can't do flu HD and shingles at same time but we can do reg flu and shingles at same time",20,4601,"Independent",261191,37021,53494,0.20480798,256886,232931,52207,37021,3,"South",0.906748518798222,1,0
"298",7849,"CVS/Pharmacy","NC","Buncombe County","Y","Y","","",0,0,0,"Yes","1:10",1,NA,NA,1,NA,NA,1,NA,NA,NA,70,7849,"Chain",261191,37021,53494,0.20480798,256886,232931,52207,37021,3,"South",0.906748518798222,1,0
"299",7360,"Walgreen Drug Store","NC","Buncombe County","Y","Y","","",0,0,0,"Yes","5:00",1,NA,NA,1,NA,NA,1,NA,NA,NA,300,7360,"Chain",261191,37021,53494,0.20480798,256886,232931,52207,37021,3,"South",0.906748518798222,1,0
"300",814,"CVS/Pharmacy","NC","Buncombe County","Y","Y","","",0,0,0,"Yes","1:44",1,NA,NA,1,NA,NA,1,NA,NA,NA,104,814,"Chain",261191,37021,53494,0.20480798,256886,232931,52207,37021,3,"South",0.906748518798222,1,0
"301",4986,"Mission My Care Plus Pharmacy","NC","Buncombe County","Y","Y","no HD","",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4986,"Independent",261191,37021,53494,0.20480798,256886,232931,52207,37021,3,"South",0.906748518798222,1,3
"302",3679,"CVS/Pharmacy","NC","Buncombe County","Y","Y","","",0,0,0,"Yes","2:18",1,NA,NA,1,NA,NA,1,NA,NA,NA,138,3679,"Chain",261191,37021,53494,0.20480798,256886,232931,52207,37021,3,"South",0.906748518798222,1,0
"303",3790,"Drexel Discount Drug Rite","NC","Burke County","Y","Y","no HD","",0,0,0,"Yes","0:20",1,NA,NA,1,NA,NA,0,NA,"No we only have the weaker dose","We won't be getting any more because we already reached our quote. I suggest she call around or try her doctor's office",20,3790,"Independent",90485,37023,18720,0.20688511,89968,77410,44557,37023,3,"South",0.860417037168771,1,0
"304",3290,"CVS/Pharmacy","NC","Caldwell County","Y","Y","","",0,0,0,"Yes","2:51",0,NA,"Just gave the last dose, but we should get it in again very soon. We're getting it in frequently now - it used to be that you couldn't find it anywhere",1,NA,NA,1,NA,NA,NA,171,3290,"Chain",82178,37027,16769,0.20405705,81884,74366,44511,37027,3,"South",0.90818719163695,1,0
"305",5309,"Wal-Mart Discount Pharmacy","NC","Caldwell County","Y","Y","","",0,0,0,"Yes","1:05",1,NA,NA,1,NA,NA,1,NA,NA,NA,65,5309,"Chain",82178,37027,16769,0.20405705,81884,74366,44511,37027,3,"South",0.90818719163695,1,0
"306",3623,"Community Pharmacy, Inc.","NC","Carteret County","Y","Y","","",0,0,0,"Yes","0:10",1,NA,NA,1,NA,NA,0,NA,NA,"High-dose is recommended for anyone over 65. I've heard they have it at the CVS and Walgreens in Morehead - she can look there.",10,3623,"Independent",69473,37031,17867,0.25717905,69070,63847,57194,37031,5,"South",0.924381062690025,0,0
"307",7012,"Wal-Mart Discount Pharmacy","NC","Columbus County","Y","N","sounds like a fax #","",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7012,"Chain",55508,37047,11419,0.2057181,56068,35327,37628,37047,6,"South",0.630074195619605,0,1
"308",7473,"Beach Pharmacy II","NC","Dare County","Y","Y","no HD","Y",0,0,0,"Yes","0:05",1,NA,NA,1,NA,NA,0,NA,NA,"I would definitely recommend the high dose. It covers a lot of strains this year, too. I would recommend calling a Walgreens or a CVS - they can get their hands on more vaccines than we can - we've just had a shortage this year.",5,7473,"Independent",37009,37055,8201,0.22159475,36222,34184,59381,37055,5,"South",0.943735851140191,0,0
"309",1097,"Beach Pharmacy","NC","Dare County","Y","N","said he didn't know and said to call Morgan at the Avon store (?)","",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1097,"Independent",37009,37055,8201,0.22159475,36222,34184,59381,37055,5,"South",0.943735851140191,0,2
"310",1625,"Foster Drug Co.","NC","Davie County","Y","Y","","",0,0,0,"Yes","0:15",1,NA,NA,1,NA,NA,1,"Let me double check first",NA,NA,15,1625,"Independent",42846,37059,9279,0.21656631,42257,38923,60434,37059,3,"South",0.921101829282722,1,0
"311",3581,"Economy Drug Store","NC","Henderson County","Y","Y","out of all","",0,0,0,"Yes","0:30",0,NA,"No, the ones we have are taken and we don't have extra - that's been a really hard one to get and it's been even shorter stocked since COVID",0,NA,NA,0,NA,"We don't but Wentley's, our partner store, does have a few doses of this and said they'd give us a few",NA,30,3581,"Independent",117417,37089,30961,0.26368412,114913,106659,55945,37089,3,"South",0.928171747321887,1,0
"312",6256,"Shelton Pharmacy","NC","Henderson County","Y","N","number didn't work","",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6256,"Independent",117417,37089,30961,0.26368412,114913,106659,55945,37089,3,"South",0.928171747321887,1,1
"313",2755,"Sam's Club Pharmacy Dept.","NC","Henderson County","Y","Y","","",0,0,0,"Yes","0:45",1,NA,NA,1,NA,NA,1,NA,NA,NA,45,2755,"Chain",117417,37089,30961,0.26368412,114913,106659,55945,37089,3,"South",0.928171747321887,1,0
"314",3279,"CVS/Pharmacy","NC","Hertford County","Y","N","On hold twice fo 5 min","2x",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3279,"Chain",23677,37091,4836,0.20424885,24012,8856,41028,37091,6,"South",0.368815592203898,0,3
"315",3152,"Wal-Mart Discount Pharmacy","NC","Macon County","Y","Y","","",0,0,0,"Yes","1:05",1,NA,NA,1,NA,NA,1,NA,NA,NA,65,3152,"Chain",35858,37113,10350,0.28863853,34813,32719,45507,37113,6,"South",0.939850056013558,0,0
"316",2863,"Tar Heel Drug Co.","NC","Moore County","Y","Y","","",0,0,0,"Yes","0:05",1,NA,NA,1,NA,NA,1,NA,NA,NA,5,2863,"Independent",100880,37125,24192,0.23980968,97294,81674,59963,37125,5,"South",0.839455670442165,0,0
"317",1462,"Aberdeen Prescription Shoppe","NC","Moore County","Y","N","no vax","",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1462,"Independent",100880,37125,24192,0.23980968,97294,81674,59963,37125,5,"South",0.839455670442165,0,2
"318",5170,"Walgreen Drug Store","NC","Moore County","Y","Y","","",0,0,0,"Yes","1:20",1,NA,NA,1,NA,NA,1,NA,NA,NA,80,5170,"Chain",100880,37125,24192,0.23980968,97294,81674,59963,37125,5,"South",0.839455670442165,0,0
"319",3130,"Family Care Pharmacy, Inc.","NC","Perquimans County","Y","Y"," no HD","",0,0,0,"Yes","0:20",1,NA,NA,1,NA,NA,0,NA,"We've had a tough time with that one","I would recommend she get the regular one - it will be hard to find the high dose",20,3130,"Independent",13463,37143,3671,0.27267325,13430,10040,47162,37143,5,"South",0.747580044676098,0,0
"320",6110,"Community Pharmacy","NC","Person County","Y","N"," no vax","",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6110,"Independent",39490,37145,7938,0.20101291,39345,27568,51020,37145,3,"South",0.700673529037997,1,2
"321",4578,"Carolina Apothecary","NC","Rockingham County","Y","Y","","",0,0,0,"Yes","1:27",0,NA,NA,1,NA,NA,0,NA,NA,NA,87,4578,"Independent",91010,37157,18996,0.20872432,91077,70745,43579,37157,3,"South",0.776760323682159,1,0
"322",4640,"Spindale Drug Co., Inc.","NC","Rutherford County","Y","N","wanted to take my name and # for the pharmacist","",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4640,"Independent",67029,37161,14855,0.22162049,66599,59036,42608,37161,5,"South",0.886439736332377,0,3
"323",879,"Ingles Pharmacy Dept.","NC","Rutherford County","Y","Y","","",0,0,0,NA,"0:20",1,NA,NA,1,NA,NA,1,NA,NA,NA,20,879,"Chain",67029,37161,14855,0.22162049,66599,59036,42608,37161,5,"South",0.886439736332377,0,0
"324",8617,"Columbia Pharmacy","NC","Tyrrell County","Y","Y","","",0,0,0,"Yes","0:35",1,NA,NA,1,NA,NA,1,NA,NA,NA,35,8617,"Independent",4016,37177,810,0.20169322,4095,2350,35300,37177,5,"South",0.573870573870574,0,0
"325",9332,"Womble Drug Store","NC","Washington County","Y","N","no vax","",0,1,0,"Yes","0:43",1,NA,NA,1,NA,NA,0,NA,"We actually don't carry that one","They've done a bunch of studies and the high-dose is actually not that different from the quad",43,9332,"Independent",11580,37187,2932,0.25319517,11922,5975,35979,37187,6,"South",0.501174299614159,0,0
"326",8193,"Brame Huie Pharmacy, Inc.","NC","Wilkes County","Y","Y","","",0,0,0,"Yes","1:10",1,NA,NA,1,NA,NA,1,NA,NA,NA,70,8193,"Independent",68412,37193,15162,0.22162779,68469,63481,44107,37193,5,"South",0.927149512918255,0,0
"327",1423,"D-Rex Drugs, Inc.","NC","Yadkin County","Y","Y","","",0,0,0,"Yes","0:39",1,NA,NA,1,NA,NA,0,NA,"No, we flew through that and we're not going to be getting any more for the rest of the year","The CDC recommends that if she still wants to get one she just get the regular quadrivalent",39,1423,"Independent",37667,37197,7711,0.204715,37602,35283,44682,37197,3,"South",0.938327748524015,1,0
"328",1583,"D-Rex Pharmacy","NC","Yadkin County","Y","Y","","",0,0,0,"Yes","0:51",1,NA,NA,1,NA,NA,1,"We do have a few of those left but she may want to come today or tomorrow to make sure she gets it",NA,NA,51,1583,"Independent",37667,37197,7711,0.204715,37602,35283,44682,37197,3,"South",0.938327748524015,1,0
"329",3700,"Economy Drug","ND","Hettinger County","Y","N","seems to be no vax; said they HAVE shingles but they can't administer flu ","",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3700,"Independent",2499,38041,551,0.22048819,2547,2413,60164,38041,6,"Midwest",0.947389085198272,0,2
"330",3392,"Walhalla Prescription Shop","ND","Pembina County","Y","Y","interesting comments about inability to charge Medicare for flu vax","",0,0,0,"Yes","0:05",1,NA,NA,1,NA,NA,0,NA,NA,"We can't charge flu vaccine here anyway because we can only do Medicare Part D billing but the flu clinics should still work",5,3392,"Independent",6801,38067,1622,0.23849434,6947,6686,64549,38067,6,"Midwest",0.962429825824097,0,0
"331",7094,"NuCara Pharmacy","ND","Ransom County","Y","Y","","",0,0,0,"Yes","0:38",0,NA,"We do have some but you have to be on the waitlist",1,NA,NA,1,"We do have some but I recommend coming in to get it soon because they go fast",NA,NA,38,7094,"Chain",5218,38073,1107,0.21215025,5314,5117,63903,38073,6,"Midwest",0.962928114414753,0,0
"332",3580,"Sam's Club Pharmacy Dept.","OH","Belmont County","Y","Y","","",0,0,0,"Yes","0:45",1,NA,NA,1,NA,NA,1,NA,NA,NA,45,3580,"Chain",67006,39013,14338,0.21398084,68024,64538,50904,39013,4,"Midwest",0.948753381159591,1,0
"333",6623,"Family Drug","OH","Columbiana County","Y","Y","no HD","",0,0,0,"Yes","0:33",1,NA,NA,1,NA,NA,0,NA,NA,"I'll have more tomorrow. It's recommended that she get the high dose. ",33,6623,"Independent",101883,39029,21568,0.21169381,103190,99678,48345,39029,5,"Midwest",0.965965694350228,0,0
"334",2035,"Martys Family Discount Drugs","OH","Columbiana County","Y","N","busy signal","",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2035,"Independent",101883,39029,21568,0.21169381,103190,99678,48345,39029,5,"Midwest",0.965965694350228,0,1
"335",8914,"Wal-Mart Discount Pharmacy","OH","Lake County","Y","Y","","",0,0,0,"Yes","1:00",1,"Let me double-check first",NA,1,NA,NA,1,NA,NA,NA,60,8914,"Chain",230149,39085,47371,0.20582753,229954,214433,64466,39085,2,"Midwest",0.932503892082764,1,0
"336",853,"Rite Aid Discount Pharmacy","OH","Lake County","Y","Y","","",0,0,0,"Yes","1:20",1,NA,NA,1,NA,NA,1,"(*initially said they were out and had done their last one earlier; then checked again) We do actually have five doses of Fluzone left; the Fluad we're out of",NA,NA,80,853,"Chain",230149,39085,47371,0.20582753,229954,214433,64466,39085,2,"Midwest",0.932503892082764,1,0
"337",4458,"CVS/Pharmacy","OH","Lake County","Y","N","5 min wait","2x",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4458,"Chain",230149,39085,47371,0.20582753,229954,214433,64466,39085,2,"Midwest",0.932503892082764,1,3
"338",2066,"CVS/Pharmacy","OH","Mahoning County","Y","Y","","",0,0,0,"Yes","2:28",1,NA,NA,1,NA,NA,1,NA,NA,NA,148,2066,"Chain",228683,39099,49011,0.21431851,229961,189947,46042,39099,3,"Midwest",0.825996582029127,1,0
"339",8678,"Wal-Mart Discount Pharmacy","OH","Mahoning County","Y","Y","","",0,0,0,"Yes","0:45",1,NA,NA,1,NA,NA,1,NA,NA,NA,45,8678,"Chain",228683,39099,49011,0.21431851,229961,189947,46042,39099,3,"Midwest",0.825996582029127,1,0
"340",8736,"Sam's Club Pharmacy Dept.","OH","Mahoning County","Y","Y","","",0,0,0,"Yes","1:01",1,NA,NA,1,NA,NA,1,NA,NA,NA,61,8736,"Chain",228683,39099,49011,0.21431851,229961,189947,46042,39099,3,"Midwest",0.825996582029127,1,0
"341",7993,"Brown Discount Drugs","OH","Mahoning County","Y","Y","","",0,0,0,"Yes","0:20",1,NA,NA,1,NA,NA,1,NA,NA,NA,20,7993,"Independent",228683,39099,49011,0.21431851,229961,189947,46042,39099,3,"Midwest",0.825996582029127,1,0
"342",9003,"Bellwood Drugs, Inc.","OH","Monroe County","Y","Y","no HD","",0,0,0,"Yes","0:40",1,NA,NA,1,NA,NA,0,NA,"No, we run out of that a lot","We might get more soon but I recommend calling around",40,9003,"Independent",13654,39111,3294,0.24124798,13942,13813,45289,39111,6,"Midwest",0.990747382011189,0,0
"343",8238,"Rite Aid Discount Pharmacy","OH","Ottawa County","Y","Y","","",0,0,0,"Yes","1:26",1,NA,NA,1,NA,NA,1,NA,NA,NA,86,8238,"Chain",40525,39123,10543,0.26016039,40632,39268,59099,39123,5,"Midwest",0.966430399684977,0,0
"344",5815,"Hoover Drug","OK","Haskell County","Y","Y","no shing or HD","",0,0,0,"Yes","0:40",0,NA,"We have some doses but they are already spoken for. I'd have to order more if she wanted that",1,NA,NA,0,NA,"No - that's going to be very hard to find. Last I heard the health department was giving them but they have run out sometimes too","She could check around and check in again with the health department; otherwise she should just get the regular",40,5815,"Independent",12627,40061,2576,0.20400728,12687,11088,42348,40061,6,"South",0.873965476471979,0,0
"345",1993,"Wal-Mart Discount Pharmacy","OK","Marshall County","Y","Y","","",0,0,0,"Yes","0:44",1,NA,NA,1,NA,NA,1,NA,NA,NA,44,1993,"Chain",16931,40095,3702,0.21865217,16505,13080,45746,40095,6,"South",0.792487125113602,0,0
"346",794,"Albertson's Sav-On Pharmacy Dept.","OR","Baker County","Y","Y","","",0,0,0,"Yes","0:40",1,NA,NA,1,NA,NA,1,NA,NA,NA,40,794,"Chain",16124,41001,4266,0.26457456,16019,15180,45998,41001,6,"West",0.947624695673887,0,0
"347",5739,"Safeway Pharmacy Dept.","OR","Coos County","Y","Y","","",0,0,0,"Yes","0:50",1,NA,NA,1,NA,NA,1,"We've got 9 left",NA,NA,50,5739,"Chain",64487,41011,17093,0.26506117,63686,59907,45051,41011,5,"West",0.940661997927331,0,0
"348",7649,"Wellness Compounding Pharmacy","OR","Jackson County","Y","N","no vax","",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7649,"Independent",220944,41029,49848,0.22561373,216574,205340,53412,41029,4,"West",0.948128584225253,1,2
"349",5759,"Klingensmith's Drug Store","PA","Armstrong County","Y","Y","","",0,0,0,"Yes","1:05",1,NA,NA,1,NA,NA,1,NA,NA,NA,65,5759,"Independent",64735,42005,14629,0.22598286,65867,65047,51410,42005,2,"Northeast",0.98755067029013,1,0
"350",4967,"Rite Aid Discount Pharmacy","PA","Beaver County","Y","Y","","",0,0,0,"Yes","1:10",1,NA,NA,1,NA,NA,1,"Yes I still have some of that left",NA,NA,70,4967,"Chain",163929,42007,36098,0.22020508,165833,154202,57807,42007,2,"Northeast",0.929863175604373,1,0
"351",7698,"Rite Aid Discount Pharmacy","PA","Beaver County","Y","Y","","",0,0,0,"Yes","0:05",1,NA,NA,1,NA,NA,1,NA,NA,NA,5,7698,"Chain",163929,42007,36098,0.22020508,165833,154202,57807,42007,2,"Northeast",0.929863175604373,1,0
"352",7587,"Rite Aid Discount Pharmacy","PA","Blair County","Y","Y","","",0,0,0,"Yes","1:25",1,NA,NA,1,NA,NA,1,NA,NA,NA,85,7587,"Chain",121829,42013,25935,0.21288034,123157,119639,49181,42013,4,"Northeast",0.971434835210341,1,0
"353",8907,"CVS/Pharmacy","PA","Clearfield County","Y","Y","","",0,0,0,"Yes","3:22",1,NA,NA,1,NA,NA,1,"Yes but she shouldn't get both at the same time - I suggest she get HD flu and then wait two weeks and get shingles",NA,NA,202,8907,"Chain",79255,42033,16614,0.20962715,79908,76499,49015,42033,5,"Northeast",0.957338439205086,0,0
"354",7343,"Leyo's IGA Pharmacy Dept.","PA","Clearfield County","Y","N","no vax; said we're in the process of getting set up to vaccinate here but probably won't be able to during this flu season","",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7343,"Independent",79255,42033,16614,0.20962715,79908,76499,49015,42033,5,"Northeast",0.957338439205086,0,2
"355",397,"Penn Highlands Community Rx","PA","Clearfield County","Y","Y","","",0,0,0,"Yes","0:50",1,NA,NA,1,NA,NA,1,NA,NA,NA,50,397,"Independent",79255,42033,16614,0.20962715,79908,76499,49015,42033,5,"Northeast",0.957338439205086,0,0
"356",818,"Medicine Shoppe","PA","Crawford County","Y","Y","","",0,0,0,"Yes","0:15",1,NA,NA,1,NA,NA,1,NA,NA,NA,15,818,"Independent",84629,42039,17963,0.21225585,85665,83353,50304,42039,5,"Northeast",0.973011148076811,0,0
"357",5453,"Prescription Center of Ridgway","PA","Elk County","Y","N","we don't do vaccines; try St. Mary's or Rite Aid","",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5453,"Independent",29910,42047,6737,0.22524239,30340,29789,53440,42047,6,"Northeast",0.9818391562294,0,2
"358",1457,"Rite Aid Discount Pharmacy","PA","Elk County","Y","Y","no HD","",0,0,0,"Yes","1:10",1,NA,NA,1,NA,NA,0,NA,"We're usually all out by October","She could call around to see who else has it",70,1457,"Chain",29910,42047,6737,0.22524239,30340,29789,53440,42047,6,"Northeast",0.9818391562294,0,0
"359",1661,"CVS/Pharmacy","PA","Fayette County","Y","Y","no HD","Y",0,0,0,"Yes","4:52",1,NA,NA,1,NA,NA,0,NA,"No we don't know when we'll be getting them in","Our Minute Clinic does have them available - you could try there",292,1661,"Chain",129274,42051,28057,0.21703513,131302,124414,47364,42051,2,"Northeast",0.94754078384183,1,0
"360",2091,"Nickman's Drug","PA","Fayette County","Y","Y","","",0,0,0,"Yes","0:05",1,NA,NA,1,NA,NA,1,"Call before you come in because there's only one pharmacist that does it",NA,NA,5,2091,"Independent",129274,42051,28057,0.21703513,131302,124414,47364,42051,2,"Northeast",0.94754078384183,1,0
"361",528,"Martins Pharmacy Dept.","PA","Fayette County","Y","Y","","",0,0,0,"Yes","1:19",1,NA,NA,1,NA,NA,1,NA,NA,NA,79,528,"Chain",129274,42051,28057,0.21703513,131302,124414,47364,42051,2,"Northeast",0.94754078384183,1,0
"362",3228,"Rostraver Drug Store","PA","Fayette County","Y","Y","","",0,0,0,"Yes","0:05",1,NA,NA,1,NA,NA,1,NA,NA,NA,5,3228,"Independent",129274,42051,28057,0.21703513,131302,124414,47364,42051,2,"Northeast",0.94754078384183,1,0
"363",7529,"Nickman's Drug","PA","Fayette County","Y","N","number didn't work","",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7529,"Independent",129274,42051,28057,0.21703513,131302,124414,47364,42051,2,"Northeast",0.94754078384183,1,1
"364",9492,"Pechin Pharmacy","PA","Fayette County","Y","Y","no HD","",0,0,0,"Yes","0:05",1,NA,NA,1,NA,NA,0,NA,NA,"Check with her doctor and see what they think",5,9492,"Independent",129274,42051,28057,0.21703513,131302,124414,47364,42051,2,"Northeast",0.94754078384183,1,0
"365",1614,"Family Pharmacy","PA","Lackawanna County","Y","Y","no reg or HD","",0,0,0,"Yes","0:10",0,NA,"Yes but there's a waiting list",0,NA,NA,0,NA,NA,"Check one of the chains",10,1614,"Independent",209674,42069,42622,0.20327747,210652,196228,52821,42069,3,"Northeast",0.931526878453563,1,0
"366",7494,"Rite Aid Discount Pharmacy","PA","Luzerne County","Y","Y","","",0,0,0,"Yes","1:15",1,NA,NA,1,NA,NA,1,NA,NA,NA,75,7494,"Chain",317417,42079,63977,0.20155506,317663,283940,53473,42079,3,"Northeast",0.893840327642816,1,0
"367",4696,"CVS/Pharmacy","PA","Luzerne County","Y","Y","5 min wait","Y",0,0,0,"Yes","3:08",1,NA,NA,1,NA,NA,1,NA,NA,NA,188,4696,"Chain",317417,42079,63977,0.20155506,317663,283940,53473,42079,3,"Northeast",0.893840327642816,1,0
"368",3077,"Fino's Rexall Pharmacy","PA","Luzerne County","Y","N","no vax","",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3077,"Independent",317417,42079,63977,0.20155506,317663,283940,53473,42079,3,"Northeast",0.893840327642816,1,2
"369",2775,"Caresite Pharmacy","PA","Luzerne County","Y","Y","","",0,0,0,"Yes","0:58",1,NA,NA,1,NA,NA,1,NA,NA,NA,58,2775,"Chain",317417,42079,63977,0.20155506,317663,283940,53473,42079,3,"Northeast",0.893840327642816,1,0
"370",5800,"CVS/Pharmacy","PA","Luzerne County","Y","Y","","",0,0,0,"Yes","2:30",1,NA,NA,1,NA,NA,1,NA,NA,NA,150,5800,"Chain",317417,42079,63977,0.20155506,317663,283940,53473,42079,3,"Northeast",0.893840327642816,1,0
"371",5886,"Rite Aid Discount Pharmacy","PA","Mercer County","Y","Y","no HD","",0,0,0,"Yes","1:34",1,NA,NA,1,NA,NA,0,NA,NA,"They recommend asking around and, if you can't get a high-dose one, get a regular one",94,5886,"Chain",109424,42085,24323,0.22228213,111518,103812,50696,42085,3,"Northeast",0.930899047687369,1,0
"372",6858,"Wal-Mart Discount Pharmacy","PA","Mercer County","Y","Y","","",0,0,0,"Yes","1:01",1,NA,NA,1,"Yes, we have regular and high dose",NA,1,NA,NA,NA,61,6858,"Chain",109424,42085,24323,0.22228213,111518,103812,50696,42085,3,"Northeast",0.930899047687369,1,0
"373",8635,"Custom Care Pharmacy","PA","Northumberland County","Y","Y","no reg or HD","",0,0,0,"Yes","2:10",1,NA,NA,0,NA,NA,0,NA,"Been out for a while - not sure when we'll get any more","Check Walmart nearby - they usually have it in stock",130,8635,"Independent",90843,42097,19806,0.21802451,91761,88002,48671,42097,5,"Northeast",0.959034884101089,0,0
